modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,100,50,50,signo_zodiacal_acuario,1,0.5,0.5199999999999999,0.45958485958485956,0.44000000000000006,0.44377439763090587,0.5199999999999999,0.5352869352869353,4.4,4.0,6.0,5.6
dt,100,50,50,signo_zodiacal_acuario,2,0.5,0.45,0.45499999999999996,0.41999999999999993,0.4296732026143791,0.45,0.48164285714285715,4.2,5.2,4.8,5.8
dt,100,50,50,signo_zodiacal_acuario,3,0.5,0.5,0.480952380952381,0.5799999999999998,0.5217171717171717,0.5,0.5130952380952382,5.8,5.8,4.2,4.2
dt,100,50,50,signo_zodiacal_acuario,4,0.5,0.5,0.4992618492618493,0.5800000000000001,0.534464620048144,0.5,0.5034459984459984,5.8,5.8,4.2,4.2
dt,100,50,50,signo_zodiacal_acuario,5,0.5,0.53,0.5381818181818182,0.47999999999999987,0.4974603174603174,0.53,0.5205454545454545,4.8,4.2,5.8,5.2
dt,100,50,50,signo_zodiacal_acuario,6,0.5,0.42000000000000004,0.43182595182595185,0.48,0.4524092840797646,0.42000000000000004,0.46993317793317785,4.8,6.4,3.6,5.2
dt,100,50,50,signo_zodiacal_acuario,7,0.5,0.45999999999999996,0.42333333333333323,0.36,0.38377610693400166,0.45999999999999996,0.5074444444444445,3.6,4.4,5.6,6.4
dt,100,50,50,signo_zodiacal_acuario,8,0.5,0.51,0.5377777777777778,0.42000000000000004,0.4639766081871345,0.49799999999999994,0.5151111111111112,4.2,4.0,6.0,5.8
dt,100,50,50,signo_zodiacal_acuario,9,0.5,0.53,0.5338383838383838,0.6,0.5610899977215766,0.53,0.5396464646464646,6.0,5.4,4.6,4.0
dt,100,50,50,signo_zodiacal_acuario,10,0.5,0.43,0.44356060606060604,0.48,0.44102564102564096,0.43,0.4720075757575758,4.8,6.2,3.8,5.2
dt,100,50,50,signo_zodiacal_acuario,11,0.5,0.51,0.5013131313131313,0.5599999999999999,0.5222942203994836,0.51,0.5106767676767677,5.6,5.4,4.6,4.4
dt,100,50,50,signo_zodiacal_acuario,12,0.5,0.52,0.5250610500610501,0.5800000000000001,0.5450581328155699,0.5199999999999999,0.5238980463980465,5.8,5.4,4.6,4.2
dt,100,50,50,signo_zodiacal_acuario,13,0.5,0.5599999999999999,0.5674636474636474,0.5599999999999999,0.557759360036921,0.5599999999999999,0.5614283494283494,5.6,4.4,5.6,4.4
dt,100,50,50,signo_zodiacal_acuario,14,0.5,0.47000000000000003,0.45404040404040397,0.45999999999999996,0.4519594440647072,0.47000000000000003,0.49510101010101015,4.6,5.2,4.8,5.4
dt,100,50,50,signo_zodiacal_acuario,15,0.5,0.5200000000000001,0.5344444444444445,0.45999999999999996,0.4850611376927166,0.5199999999999999,0.5152222222222222,4.6,4.2,5.8,5.4
dt,100,50,50,signo_zodiacal_acuario,16,0.5,0.38999999999999996,0.3674458874458874,0.33999999999999997,0.3484873949579832,0.38499999999999995,0.4598787878787879,3.4,5.6,4.4,6.6
dt,100,50,50,signo_zodiacal_acuario,17,0.5,0.41,0.4166233766233766,0.48,0.4443290043290043,0.41,0.46688311688311684,4.8,6.6,3.4,5.2
dt,100,50,50,signo_zodiacal_acuario,18,0.5,0.48,0.47575757575757577,0.48,0.47744360902255634,0.5,0.5102828282828283,4.8,5.2,4.8,5.2
dt,100,50,50,signo_zodiacal_acuario,19,0.5,0.5700000000000001,0.5542124542124542,0.6799999999999999,0.608893280632411,0.5700000000000001,0.5477655677655677,6.8,5.4,4.6,3.2
dt,100,50,50,signo_zodiacal_acuario,20,0.5,0.5,0.508034188034188,0.56,0.5304014978156855,0.492,0.506017094017094,5.6,5.6,4.4,4.4
dt,100,50,50,signo_zodiacal_acuario,21,0.5,0.5,0.5013986013986014,0.56,0.5241890959282264,0.5,0.5008391608391609,5.6,5.6,4.4,4.4
dt,100,50,50,signo_zodiacal_acuario,22,0.5,0.5,0.4804329004329005,0.43999999999999995,0.44872930990578047,0.5,0.5155497835497835,4.4,4.4,5.6,5.6
dt,100,50,50,signo_zodiacal_acuario,23,0.5,0.49000000000000005,0.49428571428571433,0.42000000000000004,0.4491176470588235,0.48999999999999994,0.49771428571428566,4.2,4.4,5.6,5.8
dt,100,50,50,signo_zodiacal_acuario,24,0.5,0.52,0.5339743589743591,0.5,0.5027316644707949,0.518,0.5158846153846154,5.0,4.6,5.4,5.0
