modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,200,100,100,signo_zodiacal_acuario,1,0.5,0.495,0.4901203007518797,0.53,0.5039133089133089,0.495,0.5003887218045112,10.6,10.8,9.2,9.4
dt,200,100,100,signo_zodiacal_acuario,2,0.5,0.495,0.4913754975674481,0.45,0.4674094798915459,0.495,0.5000265369305616,9.0,9.2,10.8,11.0
dt,200,100,100,signo_zodiacal_acuario,3,0.5,0.41500000000000004,0.4099616368286445,0.41,0.40769117955164474,0.4225,0.47132559980513944,8.2,11.6,8.4,11.8
dt,200,100,100,signo_zodiacal_acuario,4,0.5,0.495,0.4952368421052632,0.52,0.5034188034188033,0.495,0.5004565789473684,10.4,10.6,9.4,9.6
dt,200,100,100,signo_zodiacal_acuario,5,0.5,0.45,0.4482190324295587,0.44000000000000006,0.4435511856564488,0.45,0.4783785220627326,8.8,10.8,9.2,11.2
dt,200,100,100,signo_zodiacal_acuario,6,0.5,0.5000000000000001,0.49966903684550745,0.52,0.5033616298066426,0.5000000000000001,0.5025224305106659,10.4,10.4,9.6,9.6
dt,200,100,100,signo_zodiacal_acuario,7,0.5,0.44000000000000006,0.43479375801357223,0.43,0.43130487341013657,0.44000000000000006,0.478802107764956,8.6,11.0,9.0,11.4
dt,200,100,100,signo_zodiacal_acuario,8,0.5,0.515,0.5246862348178138,0.52,0.519520624303233,0.51775,0.5147181174089069,10.4,9.8,10.2,9.6
dt,200,100,100,signo_zodiacal_acuario,9,0.5,0.4800000000000001,0.4809635292243987,0.49000000000000005,0.4776628783694744,0.4835000000000001,0.49536103590451414,9.8,10.6,9.4,10.2
dt,200,100,100,signo_zodiacal_acuario,10,0.5,0.5199999999999999,0.5235633647398352,0.5,0.5101987004426028,0.517,0.51627945512856,10.0,9.2,10.8,10.0
dt,200,100,100,signo_zodiacal_acuario,11,0.5,0.52,0.5417032967032968,0.5199999999999999,0.5240228064618309,0.5175000000000001,0.5248159340659341,10.4,9.6,10.4,9.6
dt,200,100,100,signo_zodiacal_acuario,12,0.5,0.55,0.5474633553580921,0.5700000000000001,0.5569707998462812,0.55,0.5312960431381485,11.4,9.4,10.6,8.6
dt,200,100,100,signo_zodiacal_acuario,13,0.5,0.5,0.4896647796647796,0.47000000000000003,0.4764193743782961,0.5,0.5033599178599178,9.4,9.4,10.6,10.6
dt,200,100,100,signo_zodiacal_acuario,14,0.5,0.5199999999999999,0.5243686868686869,0.54,0.5286397812713602,0.5199999999999999,0.5120517676767676,10.8,10.0,10.0,9.2
dt,200,100,100,signo_zodiacal_acuario,15,0.5,0.51,0.5090569561157796,0.5,0.5034590431252819,0.51,0.5089169000933706,10.0,9.6,10.4,10.0
dt,200,100,100,signo_zodiacal_acuario,16,0.5,0.505,0.5091708074534161,0.53,0.5163836894182895,0.5049999999999999,0.5072746894409937,10.6,10.4,9.6,9.4
dt,200,100,100,signo_zodiacal_acuario,17,0.5,0.55,0.5412335115864528,0.53,0.531136851136851,0.55,0.5379811051693405,10.6,8.6,11.4,9.4
dt,200,100,100,signo_zodiacal_acuario,18,0.5,0.5149999999999999,0.5208496732026143,0.45,0.4818553139605771,0.5225,0.5132600373482726,9.0,8.4,11.6,11.0
dt,200,100,100,signo_zodiacal_acuario,19,0.5,0.41500000000000004,0.42789089994972346,0.47000000000000003,0.44410403746788185,0.41225000000000006,0.4666962041226747,9.4,12.8,7.2,10.6
dt,200,100,100,signo_zodiacal_acuario,20,0.5,0.44000000000000006,0.4304151404151404,0.39,0.40683199128642,0.44000000000000006,0.4755244200244201,7.8,10.2,9.8,12.2
dt,200,100,100,signo_zodiacal_acuario,21,0.5,0.495,0.48406421191318216,0.49000000000000005,0.4849229065508135,0.495,0.5037310519381457,9.8,10.0,10.0,10.2
dt,200,100,100,signo_zodiacal_acuario,22,0.5,0.49000000000000005,0.4787999471923957,0.53,0.4999709312146117,0.49450000000000005,0.501171243140805,10.6,11.0,9.0,9.4
dt,200,100,100,signo_zodiacal_acuario,23,0.5,0.5,0.5018823529411764,0.47000000000000003,0.48105374724569766,0.5,0.5002470588235294,9.4,9.4,10.6,10.6
